Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.01","Sour cherries","2020","2020","t","0","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.01","Sour cherries","2021","2021","t","270","A","Official figure",""
"QCL","Crops and livestock products","380","Italy","5510","Production","01344.01","Sour cherries","2022","2022","t","1130","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1961","1961","t","7730","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1962","1962","t","7160","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1963","1963","t","6960","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1964","1964","t","6010","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1965","1965","t","7790","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1966","1966","t","7400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1967","1967","t","8500","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1968","1968","t","8500","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1969","1969","t","11200","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1970","1970","t","13100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1971","1971","t","6280","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1972","1972","t","10700","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1973","1973","t","16400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1974","1974","t","17900","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1975","1975","t","13400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1976","1976","t","17100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1977","1977","t","16300","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1978","1978","t","15900","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1979","1979","t","17400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1980","1980","t","15100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1981","1981","t","12800","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1982","1982","t","15400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1983","1983","t","24100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1984","1984","t","15000","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1985","1985","t","23300","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1986","1986","t","16700","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1987","1987","t","18700","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1988","1988","t","18400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1989","1989","t","14500","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1990","1990","t","16100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1991","1991","t","15400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1992","1992","t","15300","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1993","1993","t","17600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1994","1994","t","13600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1995","1995","t","15600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1996","1996","t","13200","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1997","1997","t","18900","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1998","1998","t","19500","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","1999","1999","t","16800","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2000","2000","t","17100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2001","2001","t","19600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2002","2002","t","21200","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2003","2003","t","19300","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2004","2004","t","16400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2005","2005","t","19100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2006","2006","t","20800","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2007","2007","t","16600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2008","2008","t","17000","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2009","2009","t","16600","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2010","2010","t","19700","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2011","2011","t","20400","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2012","2012","t","17800","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2013","2013","t","18100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2014","2014","t","19000","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2015","2015","t","18100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2016","2016","t","19800","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2017","2017","t","19100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2018","2018","t","18100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2019","2019","t","16100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2020","2020","t","17200","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2021","2021","t","13100","A","Official figure",""
"QCL","Crops and livestock products","392","Japan","5510","Production","01344.02","Cherries","2022","2022","t","16100","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1961","1961","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1962","1962","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1963","1963","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1964","1964","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1965","1965","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1966","1966","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1967","1967","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1968","1968","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1969","1969","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1970","1970","t","0","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1971","1971","t","2","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1972","1972","t","2","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1973","1973","t","5","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1974","1974","t","20","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1975","1975","t","18","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1976","1976","t","87","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1977","1977","t","60","E","Estimated value",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1978","1978","t","50","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1979","1979","t","49","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1980","1980","t","20","E","Estimated value",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1981","1981","t","1","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1982","1982","t","1","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1983","1983","t","19","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1984","1984","t","6","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1985","1985","t","19","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1986","1986","t","30","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1987","1987","t","50","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1988","1988","t","100","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1989","1989","t","112","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1990","1990","t","143","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1991","1991","t","153","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1992","1992","t","165","E","Estimated value",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1993","1993","t","300","E","Estimated value",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1994","1994","t","586","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1995","1995","t","600","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1996","1996","t","800","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1997","1997","t","793","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1998","1998","t","521","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","1999","1999","t","521","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2000","2000","t","640","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2001","2001","t","840","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2002","2002","t","840","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2003","2003","t","971","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2004","2004","t","1625","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2005","2005","t","1626","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2006","2006","t","1325","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2007","2007","t","1097","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2008","2008","t","718","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2009","2009","t","366","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2010","2010","t","680","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2011","2011","t","642","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2012","2012","t","696","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2013","2013","t","722","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2014","2014","t","722","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2015","2015","t","519","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2016","2016","t","1228","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2017","2017","t","968","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2018","2018","t","881","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2019","2019","t","952","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2020","2020","t","770","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2021","2021","t","1060","A","Official figure",""
"QCL","Crops and livestock products","400","Jordan","5510","Production","01344.02","Cherries","2022","2022","t","1063.27","I","Imputed value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1992","1992","t","11000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1993","1993","t","7000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1994","1994","t","10000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1995","1995","t","13000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1996","1996","t","17000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1997","1997","t","14500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1998","1998","t","6000","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","1999","1999","t","7300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2000","2000","t","12030","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2001","2001","t","6400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2002","2002","t","14026","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2003","2003","t","11024","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2004","2004","t","14644","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2005","2005","t","15000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2006","2006","t","10360","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2007","2007","t","11370","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2008","2008","t","9890","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2009","2009","t","10770","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2010","2010","t","9110","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2011","2011","t","10938","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2012","2012","t","11471","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2013","2013","t","11006","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2014","2014","t","11680","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2015","2015","t","761","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2016","2016","t","719","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2017","2017","t","706","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2018","2018","t","512.56","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2019","2019","t","491.59","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2020","2020","t","497","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2021","2021","t","490","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.02","Cherries","2022","2022","t","337","A","Official figure",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1997","1997","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1998","1998","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","1999","1999","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2000","2000","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2001","2001","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2002","2002","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2003","2003","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2004","2004","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2005","2005","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2006","2006","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2007","2007","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2008","2008","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2009","2009","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2010","2010","t","100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2011","2011","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2012","2012","t","400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2013","2013","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2014","2014","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2015","2015","t","200","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2016","2016","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2017","2017","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2018","2018","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2019","2019","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2020","2020","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2021","2021","t","200","E","Estimated value",""
"QCL","Crops and livestock products","398","Kazakhstan","5510","Production","01344.01","Sour cherries","2022","2022","t","200","E","Estimated value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1992","1992","t","2400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1993","1993","t","2400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1994","1994","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1995","1995","t","2400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1996","1996","t","2500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1997","1997","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1998","1998","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","1999","1999","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2000","2000","t","3500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2001","2001","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2002","2002","t","3600","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2003","2003","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2004","2004","t","5000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2005","2005","t","4000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2006","2006","t","5100","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2007","2007","t","4900","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2008","2008","t","8000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2009","2009","t","14000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2010","2010","t","9400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2011","2011","t","7000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2012","2012","t","5300","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2013","2013","t","4500","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2014","2014","t","5000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2015","2015","t","4400","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2016","2016","t","4463.36","I","Imputed value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2017","2017","t","4743.21","I","Imputed value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2018","2018","t","4535.52","E","Estimated value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2019","2019","t","4661.3","I","Imputed value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2020","2020","t","4646.68","E","Estimated value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2021","2021","t","4614.5","E","Estimated value",""
"QCL","Crops and livestock products","417","Kyrgyzstan","5510","Production","01344.02","Cherries","2022","2022","t","4640.83","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1992","1992","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1993","1993","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1994","1994","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1995","1995","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1996","1996","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1997","1997","t","1900","E","Estimated value",""
"QCL","Crops and livestock products","428","Latvia","5510","Production","01344.02","Cherries","1998","1998","t","2000","A","Official figure",""
